Day,Exponential_Pred,Logistic_Pred,Richards_Pred,Gompertz_Pred,Gradient Boosting_Pred
295.0,17386.053503926276,16600.18405582417,16500.83574584978,15422.013646082523,20205.0000130127
296.0,17450.512227804902,16658.571114818777,16559.697948535842,15483.156885769013,20267.000012956665
297.0,17515.14964134732,16717.187284553376,16618.790147674736,15544.644196006666,20363.000012917997
298.0,17579.966239909212,16776.033317054265,16678.11309527338,15606.476314460415,20437.000012860794
299.0,17644.962520219495,16835.10996556738,16737.66754455054,15668.65397243718,20503.00001280915
300.0,17710.138980384058,16894.417984548705,16797.454249927167,15731.177894849234,20560.000012749057
301.0,17775.49611988965,16953.958129654584,16857.473967016696,15794.048800178,20658.00001268694
302.0,17841.034439607654,17013.731157731872,16917.727452615192,15857.267400438126,20755.000012621873
303.0,17906.75444179796,17073.737826807966,16978.21546469133,15920.834401141967,20810.000012572982
304.0,17972.65663011279,17133.978896080727,17038.938762376325,15984.750501264407,20918.000012510187
305.0,18038.74150960058,17194.45512590825,17099.898105953635,16049.016393208078,20996.000012449687
306.0,18105.009586709835,17255.1672777985,17161.094256848603,16113.632762768897,21084.000012391225
307.0,18171.461369293007,17316.116114398847,17222.527977617956,16178.60028910201,21156.00001233798
308.0,18238.097366610404,17377.302399485416,17284.200031939145,16243.919644688081,21249.000012277316
309.0,18304.918089334074,17438.72689795238,17346.111184599577,16309.591495299981,21340.00001222308
310.0,18371.92404955176,17500.390375801024,17408.262201485704,16375.616499969812,21409.000012174274
311.0,18439.11576077073,17562.293600128767,17470.653849571972,16441.99531095634,21483.00001212583
312.0,18506.49373792183,17624.437339117972,17533.286896909645,16508.728573712782,21503.00001209285
313.0,18574.058497363352,17686.8223620247,17596.162112615482,16575.816926855005,21539.000012043813
314.0,18641.810556885022,17749.449439167223,17659.28026686028,16643.261002130028,21632.000011992437
315.0,18709.750435711954,17812.319341914495,17722.642130857315,16711.06142438504,21733.00001194133
316.0,18777.878654508626,17875.432842674443,17786.248476850546,16779.218811536648,21788.000011890992
317.0,18846.1957353829,17938.79071488211,17850.1000781028,16847.73377454061,21851.000011836084
318.0,18914.702201889995,18002.39373298768,17914.19770888374,16916.606917361925,21941.000011796415
319.0,18983.398579036497,18066.242672444343,17978.5421444577,16985.83883694535,22003.000011744956
320.0,19052.2853932844,18130.338309696042,18043.13416107143,17055.430123186186,22079.000011695876
321.0,19121.363172555146,18194.68142216505,18107.974535941616,17125.381358901617,22142.000011647455
322.0,19190.63244623362,18259.272788239425,18173.064047242322,17195.693119802312,22218.000011585413
323.0,19260.0937451723,18324.113187260304,18238.40347409226,17266.36597446449,22294.000011529253
324.0,19329.74760169522,18389.203399509075,18303.993596541935,17337.40048430238,22369.000011484935
325.0,19399.594549602123,18454.544206194372,18369.835195560598,17408.79720354099,22433.00001143646
326.0,19469.63512417252,18520.136389438958,18435.92905302314,17480.556679189423,22499.00001139032
327.0,19539.869862169813,18585.980732266446,18502.275951696723,17552.67945101443,22577.000011343684
328.0,19610.299301845385,18652.078018587854,18568.876675227362,17625.166051514483,22657.000011293905
329.0,19680.92398294274,18718.42903318804,18635.732008126306,17698.017005894195,22708.000011246404
330.0,19751.744446701632,18785.034561711982,18702.842735756298,17771.232832039157,22766.00001120865
331.0,19822.76123586223,18851.89539065089,18770.209644317663,17844.814040491125,22829.00001116203
332.0,19893.974894669227,18919.01230732819,18837.833520834243,17918.761134423723,22884.00001111123
333.0,19965.385968876093,18986.38609988535,18905.715153139212,17993.07460961841,22965.000011065807
334.0,20036.995005749195,19054.017557267525,18973.855329860697,18067.754954441003,23019.000011004013
335.0,20108.80255407199,19121.90746920911,19042.254840407273,18142.802649818437,23092.00001094544
336.0,20180.809164149272,19190.05662621908,19110.91447495332,18218.21816921608,23185.000010884432
337.0,20253.01538781135,19258.465819566216,19179.835024424166,18294.001978615393,23289.00001082227
338.0,20325.421778418306,19327.13584126414,19249.017280481126,18370.15453649196,23371.000010768144
339.0,20398.028890864225,19396.067484056228,19318.46203550638,18446.676293793993,23465.000010703858
340.0,20470.837281581422,19465.26154140035,19388.170082587687,18523.567693921228,23581.000010628846
341.0,20543.84750854475,19534.718807453457,19458.1422155029,18600.829172704187,23672.000010558022
342.0,20617.06013127585,19604.440077056,19528.379228704434,18678.461158383936,23792.00001049286
343.0,20690.47571084745,19674.426145716207,19598.881917303435,18756.464071592145,23890.000010416086
344.0,20764.094809887647,19744.677809594188,19669.651077053884,18834.83832533165,23987.000010349228
345.0,20837.91799258424,19815.19586548589,19740.687504336533,18913.584324957395,24099.000010277476
346.0,20911.94582468905,19885.98111080686,19811.991996142613,18992.70246815776,24206.000010215346
347.0,20986.17887352223,19957.03434357594,19883.565350057495,19072.193144936347,24275.000010151423
348.0,21060.61770797665,20028.35636239863,19955.408364244064,19152.05673759415,24371.000010074215
349.0,21135.26289852224,20099.94796645048,20027.52183742601,19232.29362071214,24472.000010005813
350.0,21210.11501721035,20171.809955460176,20099.90656887094,19312.90416113427,24560.00000993042
351.0,21285.174637678174,20243.943129692532,20172.5633583733,19393.888717950897,24652.00000986493
352.0,21360.44233515308,20316.348289931317,20245.493006237186,19475.24764248261,24750.000009812127
353.0,21435.918686457087,20389.026237461854,20318.696313258904,19556.98127826447,24842.00000974299
354.0,21511.604270011223,20461.977774053546,20392.174080709454,19639.08996103065,24938.000009672145
355.0,21587.499665840027,20535.203701942148,20465.92711031678,19721.57401869956,25035.000009603693
356.0,21663.605455575933,20608.70482381194,20539.9562042479,19804.433771359276,25111.000009544
357.0,21739.922222463763,20682.481942777682,20614.26216509082,19887.66953125345,25218.000009507712
358.0,21816.45055136516,20756.53586236643,20688.84579583634,19971.281602767656,25293.00000943532
359.0,21893.191028763133,20830.867386499165,20763.70789985961,20055.270282416088,25384.000009362524
360.0,21970.14424276648,20905.47731947228,20838.8492809016,20139.635858828697,25451.000009308387
361.0,22047.310783114357,20980.366465938838,20914.27074305033,20224.378612738776,25536.0000092597
362.0,22124.691241180735,21055.535630889746,20989.973090721964,20309.49881697088,25629.00000920748
363.0,22202.286209979007,21130.985619634655,21065.957128641763,20394.996736429268,25687.000009173724
364.0,22280.09628416646,21206.717237782785,21142.223661824748,20480.872628086625,25709.000009108226
365.0,22358.122060048874,21282.731291223503,21218.773495556346,20567.12674097334,25753.0000090366
366.0,22436.364135585085,21359.028586106768,21295.607435372738,20653.759316167096,25857.00000896762
367.0,22514.82311039156,21435.60992882339,21372.72628704109,20740.770586782863,25968.00000890292
368.0,22593.499585747,21512.47612598511,21450.13085653961,20828.160777963407,26072.000008844454
369.0,22672.394164596953,21589.62798440451,21527.821950037396,20915.930106870088,26215.000008771283
370.0,22751.5074515584,21667.06631107474,21605.800373874128,21004.078782674173,26320.000008700878
371.0,22830.84005292444,21744.791913149085,21684.06693453961,21092.607006548475,26430.0000086231
372.0,22910.3925766689,21822.805597920324,21762.622438653067,21181.514971659446,26529.000008554038
373.0,22990.16563245101,21901.10817279996,21841.46769294232,21270.802863159697,26647.000008481933
374.0,23070.15983162007,21979.700445297203,21920.603504222796,21360.47085818085,26779.000008409534
375.0,23150.37578722013,22058.583222997848,22000.03067937626,21450.519125826897,26869.000008333907
376.0,23230.81411399472,22137.757313542912,22079.7500253295,21540.94782716791,26968.000008267234
377.0,23311.47542839148,22217.223524607143,22159.762349032724,21631.757115234133,27052.000008201765
378.0,23392.360348566996,22296.982663877294,22240.06845743784,21722.947135010552,27114.00000814522
379.0,23473.46949439146,22377.035539030276,22320.66915747654,21814.51802343183,27190.000008085568
380.0,23554.80348745342,22457.38295771106,22401.56525603816,21906.4699093776,27267.00000802291
381.0,23636.3629510646,22538.025727510485,22482.75755994743,21998.802913668278,27344.00000796349
382.0,23718.148510264626,22618.964655942797,22564.24687594198,22091.51714906117,27429.000007904655
383.0,23800.160791825816,22700.200550423036,22646.034010649684,22184.61272024703,27521.00000784432
384.0,23882.400424258034,22781.734218244284,22728.119770565863,22278.089723847006,27617.000007787676
385.0,23964.868037813438,22863.56646655466,22810.5049620302,22371.94824841003,27702.000007724055
386.0,24047.56426449136,22945.698102334165,22893.190391203578,22466.188374410503,27766.000007669198
387.0,24130.489738043143,23028.129932371354,22976.176864044668,22560.810174246493,27860.00000761349
388.0,24213.645093976942,23110.862763239787,23059.465186286343,22655.813712238283,27953.000007559694
389.0,24297.030969562715,23193.89740127433,23143.05616341195,22751.19904462729,28027.000007497132
390.0,24380.648003836963,23277.234652547257,23226.950600631328,22846.966219575424,28097.000007443832
391.0,24464.496837607723,23360.875322844142,23311.149302856662,22943.115277164812,28186.000007383198
392.0,24548.578113459473,23444.820217639608,23395.653074678175,23039.646249397912,28270.00000732769
393.0,24632.892475757995,23529.070142072866,23480.46272033962,23136.559160198078,28345.00000726775
394.0,24717.440570655373,23613.62590092304,23565.57904371355,23233.854025410405,28433.000007218154
395.0,24802.223046094936,23698.488298584376,23651.00284827648,23331.530852803095,28462.000007160594
396.0,24887.240551816198,23783.658139041167,23736.73493708373,23429.589642069062,28559.000007097064
397.0,24972.493739359867,23869.136225842576,23822.77611274423,23528.03038482812,28648.00000703574
398.0,25057.983262072805,23954.923362077232,23909.127177395017,23626.853064629315,28760.00000698526
399.0,25143.709775113064,24041.02035034762,23995.788932675605,23726.05765695389,28838.000006921644
400.0,25229.673935454906,24127.427992744306,24082.76217970215,23825.64412921842,28924.00000685784
401.0,25315.8764018938,24214.147090819974,24170.047719041406,23925.61244077849,29015.00000678816
402.0,25402.317835051537,24301.178445563273,24257.64635068451,24025.96254293264,29116.000006728613
403.0,25488.99889738123,24388.52285737244,24345.55887402058,24126.694378926757,29198.000006664035
404.0,25575.920253172415,24476.18112602878,24433.7860878101,24227.807883958834,29282.00000661079
405.0,25663.08256855615,24564.154050669928,24522.328790158124,24329.302985184055,29349.00000655178
406.0,25750.486511510113,24652.442429762916,24611.187778487332,24431.179601720363,29457.000006500635
407.0,25838.13275186372,24741.047061077064,24700.363849510795,24533.437644654245,29539.00000644535
408.0,25926.021961303253,24829.968741656685,24789.85779920462,24636.077017047046,29610.000006402577
409.0,26014.15481337702,24919.208267793565,24879.6704227804,24739.09761394158,29694.000006334056
410.0,26102.53198350052,25008.76643499929,24969.802514657444,24842.49932236907,29773.000006276143
411.0,26191.154148961577,25098.644037977345,25060.254868434873,24946.282021356514,29804.000006252052
412.0,26280.021988925597,25188.841870595053,25151.028276863402,25050.44558193446,29844.0000062024
413.0,26369.136184440722,25279.360725855313,25242.123531817073,25154.989867145,29908.00000616167
414.0,26458.49741844307,25370.201395868113,25333.541424264662,25259.914732050256,29960.000006144302
415.0,26548.106375761956,25461.364671821917,25425.282744241023,25365.220023741214,30016.000006108992
416.0,26637.963743125176,25552.851343954786,25517.34828081815,25470.905581346793,30030.000006061568
417.0,26728.0702091642,25644.662201525345,25609.738822076033,25576.971236043508,30060.000006017774
418.0,26818.42646441953,25736.79803278356,25702.455155073396,25683.41681106519,30134.00000596714
419.0,26909.033201345934,25829.259624941315,25795.49806581819,25790.242121713334,30219.000005908572
420.0,26999.891114317783,25922.04776414278,25888.868339237888,25897.4469753676,30312.00000585432
421.0,27091.000899634368,26015.163235434626,25982.566759149602,26005.031171496812,30430.000005791215
422.0,27182.363255525197,26108.60682273599,26076.594108230045,26112.99450167018,30534.000005727583
423.0,27273.978882155418,26202.379308808308,26170.951167985204,26221.33674956898,30631.000005665923
424.0,27365.84848163114,26296.4814752249,26265.638718719892,26330.057690998456,30718.000005597678
425.0,27457.972758004784,26390.914102340397,26360.65753950709,26439.157093900205,30824.00000553131
426.0,27550.352417280577,26485.67796925997,26456.00840815708,26548.634718364792,30916.00000546606
427.0,27642.98816741984,26580.773853808358,26551.692101186443,26658.49031664475,31019.000005402882
428.0,27735.880718346496,26676.202532498697,26647.709393786747,26768.723633167923,31108.000005331294
429.0,27829.03078195252,26771.964780501185,26744.06105979317,26879.3344045511,31192.0000052649
430.0,27922.439072103298,26868.06137161152,26840.747871652817,26990.322359614067,31272.000005204034
431.0,28016.106304643217,26964.49307821915,26937.770600392938,27101.687219393873,31352.000005135364
432.0,28110.033197401084,27061.260671275373,27035.13001558892,27213.428697159557,31467.00000506839
433.0,28204.220470195607,27158.364920261178,27132.826885332015,27325.54649842707,31573.000004988156
434.0,28298.668844841006,27255.806593154957,27230.86197619701,27438.040320974633,31685.00000492067
435.0,28393.37904515242,27353.58645639998,27329.236053209577,27550.90985485837,31780.000004849982
436.0,28488.351796951552,27451.705274871692,27427.949879813525,27664.154782428242,31861.00000479356
437.0,28583.587828072195,27550.163811844846,27527.004217837763,27777.77477834432,31952.000004731595
438.0,28679.087868365794,27648.962828960393,27626.399827463232,27891.76950959341,32024.000004670903
439.0,28774.852649707085,27748.10308619222,27726.13746718939,28006.13863550592,32114.000004606012
440.0,28870.882905999635,27847.58534181369,27826.21789380081,28120.881807773123,32202.000004544807
441.0,28967.179373181534,27947.410352363986,27926.64186233332,28235.998670464644,32310.0000044838
442.0,29063.742789231008,28047.57887261425,28027.4101260401,28351.488860046327,32398.0000044207
443.0,29160.573894172063,28148.091655533597,28128.523436357595,28467.352005398374,32488.0000043581
444.0,29257.673430080184,28248.94945225484,28229.982542871126,28583.587727833798,32562.00000429566
445.0,29355.04214108798,28350.153012040097,28331.788193280416,28700.195641117178,32641.00000423425
446.0,29452.680773390923,28451.703082246207,28433.94113336489,28817.175351483675,32710.00000417657
447.0,29550.59007525308,28553.600408289924,28536.44210694879,28934.526457658456,32807.00000410785
448.0,29648.770797012774,28655.845733612932,28639.29185586609,29052.248550876233,32902.00000404308
449.0,29747.22369108843,28758.43979964673,28742.491119925216,29170.34121490129,32988.000003973706
450.0,29845.949511984276,28861.383345777223,28846.040636873637,29288.804026047706,33084.00000390763
451.0,29944.949016296116,28964.677109309225,28949.941142362186,29407.6365531998,33189.00000384916
452.0,30044.222962717213,29068.32182543072,29054.193369909244,29526.838357833014,33283.00000378585
453.0,30143.77211204401,29172.31822717698,29158.79805086472,29646.40899403494,33391.00000371313
454.0,30243.597227181985,29276.66704539445,29263.755914373873,29766.348008526766,33475.000003651854
455.0,30343.699073151554,29381.36900870448,29369.06768734093,29886.654940684824,33558.00000358243
456.0,30444.078417093835,29486.424843466877,29474.734094392465,30007.32932256261,33644.00000352183
457.0,30544.736028276624,29591.835273743258,29580.755857840715,30128.37067891291,33740.00000345685
458.0,30645.67267810023,29697.601021260238,29687.133697646626,30249.778527210343,33849.00000338566
459.0,30746.889140103405,29803.722805372403,29793.868331382695,30371.552377674034,33942.00000332442
460.0,30848.38618996928,29910.201343025165,29900.960474195726,30493.691733290707,34031.00000325458
461.0,30950.16460553128,30017.037348717353,30008.410838769327,30616.196089837904,34146.000003196954
462.0,31052.22516677912,30124.231534463706,30116.220135286225,30739.064935907496,34224.000003139874
463.0,31154.568655864787,30231.78460975715,30224.389071390484,30862.29775292963,34315.00000307731
464.0,31257.195857108476,30339.69728153087,30332.91835214942,30985.8940151966,34392.00000302147
465.0,31360.107557004667,30447.970254120268,30441.80868001545,31109.853189887297,34461.000002957735
466.0,31463.304544228136,30556.6042292247,30551.060754787708,31234.174737091726,34557.00000290749
467.0,31566.78760963994,30665.59990586905,30660.675273573477,31358.858109835834,34635.00000284181
468.0,31670.55754629359,30774.957980365118,30770.65293074949,31483.902754106603,34680.00000278117
469.0,31774.615149441015,30884.679146272872,30880.99441792301,31609.308108877358,34704.000002717905
470.0,31878.961216538737,30994.764094361486,30991.70042389275,31735.0736061333,34796.00000265594
471.0,31983.59654725394,31105.213512570226,31102.771634609668,31861.19867089732,34937.0000025951
472.0,32088.5219434706,31216.028085969152,31214.208733137493,31987.682721256104,35060.000002539615
473.0,32193.73820929567,31327.208496719693,31326.012399613173,32114.525168386324,35152.00000247015
474.0,32299.246151065185,31438.75542403498,31438.183311207104,32241.725416581205,35242.000002406225
475.0,32405.046577350477,31550.669544140088,31550.722142083207,32369.282863277243,35346.00000233625
476.0,32511.140298964383,31662.951530232065,31663.62956335883,32497.196899081227,35445.00000227396
477.0,32617.528128967402,31775.602052439808,31776.9062430645,32625.466907797367,35551.0000022042
478.0,32724.210882674008,31888.62177778377,31890.55284610346,32754.092266454816,35639.000002137545
479.0,32831.18937765883,32002.01137013552,32004.570034211127,32883.07234533521,35714.00000206957
480.0,32938.46443376293,32115.77149017712,32118.958465914307,33012.406508000684,35800.00000201524
481.0,33046.03687310012,32229.90279536038,32233.71879649028,33142.09411132177,35887.00000194894
482.0,33153.907520063236,32344.405939865883,32348.851677925755,33272.13450550592,35970.00000188931
483.0,33262.07720133046,32459.28157456193,32464.357758875583,33402.5270341258,36074.00000182385
484.0,33370.54674587164,32574.53034696329,32580.237684621425,33533.27103414819,36150.000001761604
485.0,33479.31698495467,32690.152901189776,32696.492097030146,33664.3658359628,36239.00000170293
486.0,33588.388752151855,32806.14987792473,32813.12163451214,33795.81076341149,36322.00000164129
487.0,33697.76288334629,32922.521914373254,32930.12693197949,33927.605133817546,36398.000001577006
488.0,33807.440216738236,33039.26964422043,33047.50862080389,34059.74825801527,36502.00000151479
489.0,33917.42159285164,33156.39369758924,33165.26732877454,34192.239440379686,36584.000001460365
490.0,34027.70785454046,33273.894700998455,33283.40368005587,34325.077978856454,36664.000001399734
491.0,34138.2998469952,33391.7732773203,33401.91829514493,34458.26316499209,36748.00000133908
492.0,34249.19841774936,33510.03004573804,33520.81179082897,34591.794283964155,36855.000001276894
493.0,34360.40441668592,33628.66562170335,33640.08478014255,34725.67061461185,36936.00000121156
494.0,34471.9186960439,33747.6806168936,33759.737872324695,34859.89142946666,37013.00000115259
495.0,34583.742110424835,33867.075639168965,33879.771672775874,34994.45599478323,37100.000001101514
496.0,34695.875516799344,33986.851292529434,34000.186783014775,35129.363570570466,37157.000001035085
497.0,34808.319774513744,34107.00817707164,34120.98380063501,35264.61341062267,37257.000000978514
498.0,34921.07574529654,34227.54688894556,34242.163319261694,35400.20476255103,37340.000000917
499.0,35034.144293265126,34348.46802031113,34363.72592850779,35536.13686781516,37423.00000085988
500.0,35147.52628493234,34469.77215929465,34485.672213930426,35672.40896175488,37519.000000797954
501.0,35261.222589213125,34591.45988994511,34608.00275698704,35809.02027362207,37603.00000074232
502.0,35375.234077431225,34713.531792190406,34730.71813499137,35945.97002661278,37684.000000680484
503.0,35489.5616233258,34835.98844179335,34853.81892106937,36083.257437899505,37772.000000617954
504.0,35604.20610305815,34958.830410307644,34977.30568411492,36220.88171866359,37858.00000055821
505.0,35719.16839521846,35082.05826503367,35101.17898874552,36358.84207412772,37945.000000500884
506.0,35834.44938083246,35205.67256897418,35225.43939525778,36497.1377035887,38013.000000440945
507.0,35950.04994336828,35329.67388078986,35350.087459582755,36635.767800450325,38103.000000380416
508.0,36065.9709687431,35454.06275475481,35475.12373324132,36774.73155225638,38192.00000033661
509.0,36182.21334533004,35578.83974071186,35600.548763299244,36914.028140723836,38256.00000027399
510.0,36298.77796396492,35704.00538402779,35726.363092322244,37053.65674177613,38329.00000021829
511.0,36415.66571795308,35829.56022554845,35852.56725833095,37193.61652557667,38427.00000016424
512.0,36532.877503076284,35955.50480155375,35979.161794755666,37333.90665656235,38511.00000010544
513.0,36650.4142175995,36081.83964371257,36106.14723039112,37474.5262934774,38593.000000050684
514.0,36768.276762277834,36208.56527903755,36233.52408935106,37615.47458940721,38675.99999998979
515.0,36886.46604036345,36335.68222983978,36361.29289102272,37756.75069181229,38752.999999931424
516.0,37004.98295761245,36463.19101368336,36489.454150021265,37898.35374256248,38826.99999988061
517.0,37123.82842229184,36591.09214333992,36618.00837614402,38040.282877971185,38902.99999982287
518.0,37243.00334518647,36719.386126743004,36746.956074324735,38182.537228829766,38980.99999976391
519.0,37362.50863960604,36848.07346694233,36876.29774458764,38325.1159204421,39044.99999972392
520.0,37482.345221392105,36977.15466205808,37006.03388200147,38468.018072659106,39106.99999968231
521.0,37602.51400892504,37106.63020523493,37136.1649766334,38611.24279991363,39128.99999963498
522.0,37723.01592313113,37236.50058459612,37266.691513502854,38754.789211255265,39190.99999959115
523.0,37843.85188748964,37366.76628319741,37397.61397253521,38898.65641038534,39280.99999953264
524.0,37965.0228280398,37497.42777898092,37528.93282851558,39042.84349569198,39380.99999948104
525.0,38086.529673388024,37628.485544728916,37660.64855104226,39187.34956028542,39451.99999942317
526.0,38208.373354714946,37759.940048017546,37792.761604480285,39332.17369203318,39540.99999936697
527.0,38330.55480578256,37891.79175117044,37925.2724479149,39477.314973595654,39624.99999932211
528.0,38453.07496294145,38024.04111121228,38058.18153510481,39622.77248246146,39691.9999992614
529.0,38575.93476513784,38156.68857982229,38191.489314435574,39768.54529098317,39769.999999207255
530.0,38699.135153920906,38289.73460328765,38325.196228872715,39914.63246641302,39858.99999916267
531.0,38822.677073449944,38423.17962245691,38459.30271591496,40061.033070938676,39936.99999911
532.0,38946.561470501576,38557.02407269321,38593.80920754725,40207.74616171922,39997.999999052634
533.0,39070.78929447708,38691.26838382757,38728.71613019382,40354.77079092106,40070.999999015155
534.0,39195.36149740958,38825.91298011207,38864.023904671136,40502.106005754045,40147.99999896341
535.0,39320.27903397141,38960.95828017296,38999.732946140815,40649.75084850772,40219.99999890615
536.0,39445.542861481415,39096.404696963764,39135.84366406252,40797.70435658748,40266.999998861604
537.0,39571.153939912234,39232.25263771831,39272.356462146694,40945.965562550926,40324.99999881745
538.0,39697.11323189776,39368.50250390369,39409.271738307434,41094.53349414432,40390.999998766085
539.0,39823.421702740416,39505.15469117326,39546.58988461511,41243.40717433903,40460.99999871701
540.0,39950.08032041858,39642.20958931948,39684.31128724916,41392.585621368155,40522.9999986679
541.0,40077.090055594075,39779.667582226866,39822.43632645063,41542.067848763116,40605.99999861707
542.0,40204.4518816195,39917.52904782474,39960.96537647486,41691.85286539035,40674.999998570995
543.0,40332.16677454576,40055.79435804015,40099.898805544035,41841.93967548818,40728.99999852371
544.0,40460.235713129536,40194.463878750525,40239.23697579976,41992.327278703524,40817.999998475665
545.0,40588.65967884073,40333.537969736535,40378.980243255566,42143.01467012894,40887.99999842528
546.0,40717.439655870105,40473.016984634785,40519.12895774945,42294.00084033948,40956.99999837513
547.0,40846.5766311367,40612.90127089055,40659.68346289633,42445.284775429755,41004.99999831958
548.0,40976.07159429545,40753.19116971047,40800.64409604056,42596.86545705102,41090.9999982696
549.0,41105.925537744784,40893.88701601527,40942.01118820836,42748.74186244829,41172.99999822123
550.0,41236.13945663422,41034.98913839241,41083.78506406026,42900.912964497584,41253.99999816882
551.0,41366.71434887198,41176.4978590488,41225.96604184361,43053.377731743065,41326.99999811036
552.0,41497.651215132624,41318.41349376347,41368.55443334497,43206.135128434435,41399.99999805878
553.0,41628.95105886476,41460.73635184028,41511.550543842546,43359.18411456415,41481.99999800567
554.0,41760.614886298725,41603.46673606056,41654.95467205871,43512.52364590486,41546.99999795799
555.0,41892.643706454255,41746.604942635844,41798.7671101124,43666.152674046876,41622.99999790286
556.0,42025.03853114825,41890.151261160594,41942.988143471615,43820.070146435464,41690.99999784479
557.0,42157.800375002545,42034.10597456489,42087.6180509059,43974.27500640851,41781.99999778386
558.0,42290.93025545164,42178.46935906719,42232.65710443882,44128.76619323391,41864.99999772168
559.0,42424.42919275056,42323.241684127104,42378.10556930057,44283.5426421472,41946.999997670726
560.0,42558.29820998259,42468.42321239823,42523.963703880414,44438.60328438912,42031.99999760897
561.0,42692.53833306719,42614.01419968088,42670.231759679344,44593.94704724325,42108.99999755948
562.0,42827.15059076783,42760.01489487504,42816.90998126269,44749.5728540736,42202.9999974927
563.0,42962.136014699856,42906.425539933196,42963.99860621272,44905.47962436236,42282.99999743944
564.0,43097.495639338435,43053.24636981329,43111.49786508139,45061.66627374749,42355.99999738206
565.0,43233.23050202644,43200.47761243175,43259.407981343014,45218.13171406053,42449.999997318446
566.0,43369.34164298243,43348.11948861643,43407.7291713471,45374.87485336425,42534.99999726255
567.0,43505.830105308625,43496.172212059755,43556.46164427116,45531.8945959904,42595.99999720736
568.0,43642.696934998865,43644.63598927185,43705.60560207359,45689.189842577536,42682.99999715558
569.0,43779.94318094666,43793.51101953369,43855.161239446614,45846.75949010871,42751.999997112754
570.0,43917.56989495322,43942.79749485043,44005.128743769325,46004.60243194925,42829.99999706267
571.0,44055.5781317355,44092.49559990467,44155.50829506069,46162.71755788464,42901.99999702128
572.0,44193.968948934315,44242.605512009875,44306.30006593278,46321.103754158205,42953.99999699579
573.0,44332.74340712241,44393.12740106385,44457.50422154394,46479.759903508995,42967.99999694276
574.0,44471.9025698126,44544.06142950229,44609.120919552035,46638.68488520949,42996.99999689497
575.0,44611.44750346594,44695.407752252395,44761.150310067984,46797.87757510349,43085.99999684893
576.0,44751.37927749989,44847.16651668661,44913.59253560905,46957.33684564387,43179.999996801445
577.0,44891.69896429644,44999.33786257644,45066.4477310525,47117.06156593037,43270.99999674906
578.0,45032.407639210476,45151.92192204629,45219.716023589244,47277.05060174745,43349.99999668839
579.0,45173.50638057788,45304.91881952759,45373.39753267753,47437.30281560193,43421.9999966354
580.0,45314.99626972388,45458.328671712785,45527.49236999686,47597.81706676095,43499.999996584265
581.0,45456.87839097128,45612.151587509594,45682.00063940193,47758.59221128955,43569.99999652737
582.0,45599.1538316488,45766.38766799535,45836.922436876644,47919.62710208858,43632.9999964712
583.0,45741.82368209944,45921.0370063714,45992.2578504884,48080.920588932335,43723.99999641822
584.0,45884.88903568876,46076.0996879177,46148.00696034227,48242.47151850626,43787.99999636252
585.0,46028.35098881333,46231.57578994748,46304.16983853552,48404.27873444472,43878.99999631222
586.0,46172.21064090907,46387.46538176206,46460.74654911216,48566.34107736865,43939.99999626118
587.0,46316.469094459724,46543.768524605766,46617.73714801755,48728.65738492321,44006.99999621332
